order_id,order_date,ship_date,ship_mode,customer_id,segment,region,state,category,sub_category,quantity,discount,sales,profit
ORD-2023-01824,2024-04-22,2024-04-24,Standard Class,CUST-0043,Consumer,Central,Minnesota,Office Supplies,Art,3,0.1,33.43,4.1
ORD-2023-01825,2023-01-13,2023-01-17,First Class,CUST-0039,Home Office,South,Kentucky,Technology,Accessories,3,0.1,882.61,103.37
ORD-2023-01826,2023-09-24,2023-09-25,Standard Class,CUST-0385,Corporate,East,Florida,Technology,Networking,5,0.0,326.88,61.09
ORD-2023-01827,2024-12-03,2024-12-09,Second Class,CUST-0224,Consumer,East,Pennsylvania,Office Supplies,Art,5,0.15,207.51,-13.01
ORD-2023-01828,2024-02-13,2024-02-13,Standard Class,CUST-0269,Corporate,East,Florida,Technology,Phones,3,0.1,239.67,29.86
ORD-2023-01829,2024-07-01,2024-07-03,Standard Class,CUST-0314,Consumer,East,Ohio,Office Supplies,Paper,7,0.0,140.29,13.29
ORD-2023-01830,2023-02-16,2023-02-18,Standard Class,CUST-0082,Consumer,West,Nevada,Office Supplies,Storage,5,0.1,274.16,16.5
ORD-2023-01831,2024-07-27,2024-07-31,Standard Class,CUST-0228,Corporate,Central,Texas,Office Supplies,Storage,2,0.1,75.88,5.36
ORD-2023-01832,2023-08-13,2023-08-16,First Class,CUST-0319,Consumer,East,Florida,Furniture,Furnishings,5,0.2,146.73,-3.32
ORD-2023-01833,2024-10-02,2024-10-03,Second Class,CUST-0305,Corporate,East,Massachusetts,Furniture,Bookcases,6,0.0,227.09,19.41
ORD-2023-01834,2024-05-12,2024-05-14,Second Class,CUST-0212,Home Office,West,Oregon,Office Supplies,Storage,7,0.0,178.45,18.17
ORD-2023-01835,2024-01-31,2024-02-05,First Class,CUST-0353,Consumer,West,California,Furniture,Tables,2,0.0,413.1,44.92
ORD-2023-01836,2024-05-25,2024-05-29,Standard Class,CUST-0024,Corporate,West,Washington,Technology,Accessories,5,0.1,529.91,112.04
ORD-2023-01837,2023-12-31,2023-12-31,First Class,CUST-0212,Consumer,Central,Texas,Office Supplies,Pens,4,0.15,242.93,33.8
ORD-2023-01838,2024-09-01,2024-09-03,Same Day,CUST-0338,Consumer,West,Oregon,Furniture,Bookcases,7,0.0,635.19,33.87
ORD-2023-01839,2024-09-16,2024-09-21,Standard Class,CUST-0365,Corporate,South,Georgia,Office Supplies,Binders,2,0.0,149.22,23.07
ORD-2023-01840,2024-09-16,2024-09-17,Standard Class,CUST-0207,Consumer,West,Nevada,Technology,Networking,6,,413.77,50.25
ORD-2023-01841,2024-01-06,2024-01-08,Standard Class,CUST-0243,Consumer,West,Nevada,Technology,Phones,6,0.1,440.95,54.01
ORD-2023-01842,2023-07-26,2023-07-26,Second Class,CUST-0040,Home Office,Central,Texas,Technology,Networking,2,0.0,586.64,131.48
ORD-2023-01843,2024-12-09,2024-12-12,First Class,CUST-0072,Home Office,West,Arizona,Furniture,Furnishings,8,0.1,467.62,0.59
ORD-2023-01844,2023-05-28,2023-06-03,Standard Class,CUST-0015,Consumer,South,Georgia,Technology,Accessories,1,0.15,586.88,65.36
ORD-2023-01845,2024-10-10,2024-10-15,Standard Class,CUST-0289,Consumer,Central,Texas,Technology,Laptops,5,0.15,246.56,28.27
ORD-2023-01846,2023-07-24,2023-07-25,Standard Class,CUST-0237,Corporate,South,Georgia,Office Supplies,Paper,1,,85.58,16.78
ORD-2023-01847,2023-04-10,2023-04-13,Standard Class,CUST-0236,Consumer,Central,Wisconsin,Technology,Networking,2,0.1,277.72,28.52
ORD-2023-01848,2023-11-23,2023-11-27,First Class,CUST-0141,Consumer,East,Florida,Office Supplies,Paper,2,0.1,229.92,18.61
ORD-2023-01849,2023-11-04,2023-11-09,Standard Class,CUST-0112,Consumer,South,Louisiana,Office Supplies,Art,5,0.0,151.29,14.78
ORD-2023-01850,2023-09-10,2023-09-12,Standard Class,CUST-0010,Consumer,West,California,Office Supplies,Pens,1,0.15,213.46,21.69
ORD-2023-01851,2024-07-19,2024-07-21,Second Class,CUST-0337,Home Office,South,Kentucky,Technology,Accessories,1,0.1,300.34,58.26
ORD-2023-01852,2023-05-22,2023-05-26,Standard Class,CUST-0384,Consumer,South,Kentucky,Office Supplies,Storage,3,0.0,177.21,16.35
ORD-2023-01853,2023-09-22,2023-09-23,Same Day,CUST-0385,Consumer,Central,Wisconsin,Technology,Networking,6,0.15,407.52,-0.72
ORD-2023-01854,2023-01-05,2023-01-11,Standard Class,CUST-0081,Corporate,East,Massachusetts,Technology,Laptops,3,0.4,561.43,48.46
ORD-2023-01855,2024-01-31,2024-02-03,Standard Class,CUST-0296,Home Office,East,New York,Office Supplies,Art,2,0.1,162.12,14.77
ORD-2023-01856,2023-08-20,2023-08-22,First Class,CUST-0394,Home Office,East,Pennsylvania,Furniture,Tables,4,0.15,383.56,18.8
ORD-2023-01857,2023-06-27,2023-06-28,Standard Class,CUST-0158,Home Office,West,California,Office Supplies,Binders,5,0.0,194.72,16.02
ORD-2023-01858,2024-12-04,2024-12-05,Standard Class,CUST-0084,Consumer,East,Ohio,Office Supplies,Storage,7,0.2,137.71,3.37
ORD-2023-01859,2023-08-08,2023-08-12,Standard Class,CUST-0089,Home Office,West,California,Technology,Accessories,2,0.4,486.94,-57.57
ORD-2023-01860,2024-06-10,2024-06-12,Standard Class,CUST-0089,Home Office,West,Oregon,Technology,Networking,5,0.0,308.41,47.98
ORD-2023-01861,2024-11-16,2024-11-18,Same Day,CUST-0069,Corporate,East,Pennsylvania,Technology,Phones,7,0.0,697.23,68.44
ORD-2023-01862,2023-03-23,2023-03-29,First Class,CUST-0384,Corporate,West,Nevada,Technology,Networking,5,0.0,280.98,59.28
ORD-2023-01863,2024-02-28,2024-03-02,Standard Class,CUST-0340,Consumer,West,Arizona,Technology,Networking,4,0.0,666.79,115.03
ORD-2023-01864,2023-10-11,2023-10-15,Standard Class,CUST-0028,Consumer,South,Tennessee,Furniture,Chairs,5,0.0,235.83,21.98
ORD-2023-01865,2024-04-04,2024-04-07,Standard Class,CUST-0315,Consumer,South,Kentucky,Technology,Accessories,4,0.0,1115.74,184.95
ORD-2023-01866,2024-12-14,2024-12-17,Standard Class,CUST-0287,Consumer,Central,Wisconsin,Office Supplies,Paper,8,0.0,69.75,8.57
ORD-2023-01867,2023-06-15,2023-06-19,Standard Class,CUST-0327,Corporate,Central,Wisconsin,Technology,Phones,6,0.15,132.6,13.45
ORD-2023-01868,2023-02-15,2023-02-19,First Class,CUST-0260,Consumer,Central,Wisconsin,Office Supplies,Pens,1,0.15,210.29,8.35
ORD-2023-01869,2023-09-05,2023-09-09,Standard Class,CUST-0174,Consumer,Central,Wisconsin,Technology,Accessories,1,0.0,333.25,88.94
ORD-2023-01870,2024-10-23,2024-10-27,Standard Class,CUST-0177,Consumer,Central,Illinois,Furniture,Chairs,5,0.2,256.55,-7.45
ORD-2023-01871,2023-10-20,2023-10-21,Standard Class,CUST-0172,Home Office,South,Kentucky,Technology,Networking,2,0.0,552.44,91.79
ORD-2023-01872,2024-11-17,2024-11-21,First Class,CUST-0148,Corporate,East,Pennsylvania,Technology,Networking,1,0.1,573.35,72.98
ORD-2023-01873,2024-07-04,2024-07-04,Standard Class,CUST-0238,Consumer,West,Arizona,Technology,Phones,8,0.1,651.35,74.66
ORD-2023-01874,2023-02-14,2023-02-16,Second Class,CUST-0308,Consumer,West,California,Office Supplies,Pens,8,0.0,84.34,12.78
ORD-2023-01875,2024-07-10,2024-07-12,Standard Class,CUST-0259,Home Office,West,Oregon,Furniture,Chairs,1,0.0,1065.57,38.19
ORD-2023-01876,2024-03-23,2024-03-28,Standard Class,CUST-0050,Consumer,South,Kentucky,Technology,Accessories,2,0.2,1456.9,186.3
ORD-2023-01877,2023-06-25,2023-06-27,First Class,CUST-0269,Consumer,Central,Minnesota,Office Supplies,Art,7,0.4,163.71,-7.07
ORD-2023-01878,2024-06-29,2024-07-05,First Class,CUST-0134,Home Office,South,Louisiana,Furniture,Bookcases,4,0.0,253.09,19.17
ORD-2023-01879,2024-02-06,2024-02-10,Second Class,CUST-0355,Corporate,East,Pennsylvania,Technology,Phones,7,0.2,430.78,21.15
ORD-2023-01880,2024-05-02,2024-05-08,Standard Class,CUST-0122,Home Office,South,Tennessee,Technology,Networking,8,0.15,177.23,15.59
ORD-2023-01881,2023-01-20,2023-01-26,Standard Class,CUST-0057,Consumer,South,Tennessee,Office Supplies,Art,7,0.1,171.11,16.76
ORD-2023-01882,2023-05-02,2023-05-07,First Class,CUST-0253,Consumer,Central,Minnesota,Office Supplies,Storage,3,0.4,115.29,-1.85
ORD-2023-01883,2024-07-10,2024-07-10,Standard Class,CUST-0024,Consumer,Central,Minnesota,Furniture,Tables,1,0.2,374.88,2.8
ORD-2023-01884,2024-10-13,2024-10-19,Second Class,CUST-0124,Corporate,Central,Michigan,Furniture,Furnishings,3,0.2,394.0,6.49
ORD-2023-01885,2024-09-10,2024-09-13,First Class,CUST-0092,Corporate,West,Nevada,Office Supplies,Binders,2,0.0,205.27,35.66
ORD-2023-01886,2023-11-30,2023-12-03,Standard Class,CUST-0146,Corporate,East,Florida,Furniture,Chairs,6,0.0,155.75,7.69
ORD-2023-01887,2023-07-18,2023-07-22,Standard Class,CUST-0008,Corporate,Central,Minnesota,Technology,Laptops,1,0.0,660.92,75.49
ORD-2023-01888,2023-01-22,2023-01-27,Standard Class,CUST-0080,Home Office,West,Washington,Furniture,Chairs,2,0.0,766.33,17.93
ORD-2023-01889,2024-06-18,2024-06-19,Standard Class,CUST-0145,Home Office,Central,Wisconsin,Technology,Networking,5,0.15,418.95,47.72
ORD-2023-01890,2023-11-22,2023-11-28,Same Day,CUST-0243,Consumer,East,New York,Furniture,Furnishings,7,0.2,800.2,46.15
ORD-2023-01891,2024-05-16,2024-05-17,Standard Class,CUST-0253,Home Office,West,Nevada,Technology,Laptops,2,0.0,647.01,118.05
ORD-2023-01892,2024-10-23,2024-10-28,Second Class,CUST-0215,Consumer,East,New York,Technology,Laptops,2,0.0,379.47,69.6
ORD-2023-01893,2023-04-25,2023-04-28,First Class,CUST-0290,Consumer,East,Pennsylvania,Technology,Networking,6,0.1,945.83,170.01
ORD-2023-01894,2023-10-25,2023-10-25,Second Class,CUST-0322,Consumer,Central,Minnesota,Technology,Laptops,1,0.0,542.64,67.56
ORD-2023-01895,2023-08-21,2023-08-21,Standard Class,CUST-0215,Consumer,West,Oregon,Technology,Networking,5,0.0,710.54,138.3
ORD-2023-01896,2023-06-20,2023-06-22,Standard Class,CUST-0167,Home Office,West,Washington,Furniture,Chairs,3,0.4,541.17,-88.64
ORD-2023-01897,2024-04-08,2024-04-09,First Class,CUST-0340,Corporate,South,Louisiana,Office Supplies,Paper,1,0.2,140.25,-2.9
ORD-2023-01898,2024-12-24,2024-12-26,Same Day,CUST-0142,Consumer,Central,Minnesota,Technology,Phones,7,0.15,1534.06,248.29
ORD-2023-01899,2023-10-20,2023-10-26,First Class,CUST-0287,Corporate,Central,Wisconsin,Office Supplies,Storage,8,0.0,78.29,15.34
ORD-2023-01900,2023-01-11,2023-01-13,Standard Class,CUST-0301,Home Office,South,Georgia,Office Supplies,Art,2,0.0,123.73,19.17
ORD-2023-01901,2024-09-01,2024-09-04,Standard Class,CUST-0145,Consumer,West,Nevada,Furniture,Furnishings,3,0.1,588.2,7.9
ORD-2023-01902,2023-02-02,2023-02-04,Standard Class,CUST-0181,Consumer,Central,Illinois,Office Supplies,Pens,1,0.0,59.38,6.95
ORD-2023-01903,2023-02-18,2023-02-24,First Class,CUST-0143,Consumer,South,Kentucky,Technology,Laptops,7,0.0,272.5,47.33
ORD-2023-01904,2024-12-07,2024-12-08,First Class,CUST-0109,Consumer,South,Louisiana,Technology,Phones,5,0.0,408.49,74.53
ORD-2023-01905,2024-05-04,2024-05-04,Second Class,CUST-0186,Corporate,East,New York,Furniture,Bookcases,2,0.0,262.77,23.58
ORD-2023-01906,2024-11-10,2024-11-12,Second Class,CUST-0230,Corporate,West,Nevada,Technology,Laptops,2,0.15,552.35,92.78
ORD-2023-01907,2024-05-21,2024-05-26,Standard Class,CUST-0186,Consumer,East,Ohio,Office Supplies,Pens,3,0.0,204.42,13.13
ORD-2023-01908,2024-11-19,2024-11-20,Standard Class,CUST-0350,Home Office,South,Georgia,Office Supplies,Art,6,0.0,167.17,17.34
ORD-2023-01909,2024-09-26,2024-10-01,Standard Class,CUST-0243,Consumer,West,Washington,Furniture,Tables,5,0.15,699.05,1.93
ORD-2023-01910,2023-07-13,2023-07-17,Standard Class,CUST-0162,Consumer,East,Ohio,Furniture,Bookcases,3,0.0,512.07,23.24
ORD-2023-01911,2023-10-07,2023-10-09,First Class,CUST-0133,Corporate,South,Tennessee,Technology,Phones,3,0.0,577.79,67.93
ORD-2023-01912,2024-01-30,2024-01-30,Standard Class,CUST-0096,Consumer,East,Florida,Furniture,Furnishings,8,0.2,199.57,-26.64
ORD-2023-01913,2024-10-23,2024-10-29,Standard Class,CUST-0293,Consumer,West,Washington,Office Supplies,Pens,8,0.2,94.67,7.68
ORD-2023-01914,2023-07-03,2023-07-04,Standard Class,CUST-0073,Corporate,West,Arizona,Office Supplies,Storage,2,0.0,55.27,3.16
ORD-2023-01915,2023-08-24,2023-08-30,First Class,CUST-0003,Corporate,West,Oregon,Technology,Accessories,1,0.4,698.68,-57.71
ORD-2023-01916,2024-05-07,2024-05-09,Standard Class,CUST-0029,Consumer,Central,Illinois,Furniture,Furnishings,7,,286.44,10.99
ORD-2023-01917,2023-03-01,2023-03-07,Standard Class,CUST-0324,Consumer,South,Alabama,Furniture,Tables,8,0.0,651.08,69.28
ORD-2023-01918,2023-02-14,2023-02-15,Standard Class,CUST-0067,Corporate,East,New York,Technology,Accessories,6,0.1,336.26,65.95
ORD-2023-01919,2023-08-25,2023-08-31,Standard Class,CUST-0097,Consumer,West,Oregon,Office Supplies,Binders,5,0.0,247.86,36.19
ORD-2023-01920,2023-07-20,2023-07-21,Standard Class,CUST-0123,Consumer,West,Washington,Office Supplies,Art,5,0.0,105.38,20.63
ORD-2023-01921,2023-01-25,2023-01-28,Standard Class,CUST-0271,Home Office,East,Pennsylvania,Office Supplies,Paper,2,0.0,205.56,23.13
ORD-2023-01922,2024-11-09,2024-11-13,Same Day,CUST-0127,Consumer,South,Louisiana,Technology,Networking,1,0.1,593.21,68.73
ORD-2023-01923,2023-08-13,2023-08-19,Standard Class,CUST-0335,Consumer,Central,Minnesota,Office Supplies,Binders,1,0.3,158.74,-0.04
ORD-2023-01924,2024-11-03,2024-11-03,Second Class,CUST-0397,Corporate,East,Pennsylvania,Furniture,Furnishings,1,,354.72,56.52
ORD-2023-01925,2023-09-30,2023-10-01,Second Class,CUST-0107,Corporate,South,Louisiana,Technology,Laptops,5,0.0,380.96,68.57
ORD-2023-01926,2023-09-25,2023-09-27,First Class,CUST-0245,Consumer,South,Georgia,Office Supplies,Binders,3,0.1,69.43,8.29
ORD-2023-01927,2024-11-15,2024-11-21,Standard Class,CUST-0245,Corporate,East,Massachusetts,Furniture,Furnishings,6,0.1,614.58,39.72
ORD-2023-01928,2024-09-12,2024-09-12,Standard Class,CUST-0079,Home Office,South,Georgia,Technology,Phones,8,0.1,151.11,24.54
ORD-2023-01929,2023-12-24,2023-12-29,First Class,CUST-0363,Consumer,South,Georgia,Furniture,Chairs,3,0.1,468.96,-20.36
ORD-2023-01930,2024-12-06,2024-12-08,Second Class,CUST-0045,Corporate,Central,Michigan,Office Supplies,Paper,5,0.0,171.13,14.54
ORD-2023-01931,2023-12-20,2023-12-21,Second Class,CUST-0205,Consumer,South,Tennessee,Technology,Accessories,7,0.15,225.01,31.37
ORD-2023-01932,2023-11-13,2023-11-17,Second Class,CUST-0394,Corporate,West,Arizona,Office Supplies,Pens,5,0.0,41.63,4.03
ORD-2023-01933,2024-08-04,2024-08-06,First Class,CUST-0005,Corporate,West,Washington,Office Supplies,Art,2,0.0,124.32,15.6
ORD-2023-01934,2024-03-13,2024-03-16,Second Class,CUST-0057,Corporate,East,New York,Technology,Accessories,3,0.0,408.42,84.79
ORD-2023-01935,2023-03-27,2023-03-30,Same Day,CUST-0204,Consumer,South,Alabama,Office Supplies,Pens,7,0.4,100.24,-5.93
ORD-2023-01936,2024-01-30,2024-02-03,Standard Class,CUST-0059,Corporate,West,Oregon,Office Supplies,Paper,5,,58.4,8.71
ORD-2023-01937,2024-11-05,2024-11-05,First Class,CUST-0387,Consumer,Central,Texas,Furniture,Chairs,4,0.1,677.22,26.74
ORD-2023-01938,2023-05-02,2023-05-07,Second Class,CUST-0097,Consumer,West,Oregon,Furniture,Furnishings,7,0.1,596.3,50.57
ORD-2023-01939,2024-05-31,2024-06-01,Second Class,CUST-0283,Corporate,Central,Wisconsin,Furniture,Chairs,7,0.2,325.13,-1.51
ORD-2023-01940,2023-05-04,2023-05-08,Second Class,CUST-0210,Home Office,East,Massachusetts,Office Supplies,Binders,5,0.0,350.2,32.68
ORD-2023-01941,2023-10-27,2023-10-29,Standard Class,CUST-0325,Corporate,Central,Wisconsin,Technology,Phones,1,0.1,937.05,121.99
ORD-2023-01942,2024-11-28,2024-12-01,First Class,CUST-0161,Corporate,South,Tennessee,Furniture,Bookcases,6,0.1,518.61,49.32
ORD-2023-01943,2023-09-02,2023-09-06,Standard Class,CUST-0017,Home Office,West,Washington,Office Supplies,Binders,2,0.0,161.7,16.09
ORD-2023-01944,2023-04-23,2023-04-23,Standard Class,CUST-0298,Consumer,West,Washington,Technology,Laptops,4,0.0,171.02,33.16
ORD-2023-01945,2023-04-19,2023-04-25,Second Class,CUST-0316,Consumer,Central,Illinois,Office Supplies,Storage,3,0.0,118.13,11.77
ORD-2023-01946,2023-03-21,2023-03-27,Standard Class,CUST-0130,Corporate,South,Alabama,Office Supplies,Pens,6,0.1,91.47,3.91
ORD-2023-01947,2024-03-04,2024-03-04,Standard Class,CUST-0133,Corporate,South,Louisiana,Office Supplies,Binders,2,0.1,99.34,6.47
ORD-2023-01948,2024-10-11,2024-10-15,Second Class,CUST-0277,Consumer,West,Washington,Office Supplies,Binders,1,0.0,216.95,28.43
ORD-2023-01949,2024-08-04,2024-08-04,Standard Class,CUST-0244,Consumer,East,Florida,Office Supplies,Art,8,0.15,95.42,6.61
ORD-2023-01950,2023-05-18,2023-05-23,First Class,CUST-0240,Consumer,East,Florida,Technology,Networking,6,0.2,580.85,21.84
ORD-2023-01951,2024-03-20,2024-03-20,Standard Class,CUST-0267,Corporate,Central,Minnesota,Technology,Phones,3,0.0,313.84,49.74
ORD-2023-01952,2023-01-07,2023-01-13,Second Class,CUST-0157,Corporate,Central,Minnesota,Office Supplies,Paper,8,0.1,125.36,10.62
ORD-2023-01953,2024-12-02,2024-12-08,Standard Class,CUST-0007,Corporate,South,Georgia,Office Supplies,Pens,2,0.3,147.7,-9.21
ORD-2023-01954,2024-05-04,2024-05-04,Second Class,CUST-0296,Corporate,South,Alabama,Technology,Phones,2,0.0,342.13,45.24
ORD-2023-01955,2023-12-11,2023-12-12,First Class,CUST-0279,Corporate,Central,Michigan,Office Supplies,Art,3,0.0,47.54,4.73
ORD-2023-01956,2023-11-23,2023-11-29,Standard Class,CUST-0058,Corporate,East,Massachusetts,Furniture,Chairs,4,0.15,903.1,64.45
ORD-2023-01957,2023-01-30,2023-01-31,Second Class,CUST-0376,Consumer,South,Louisiana,Office Supplies,Storage,8,0.0,139.25,21.17
ORD-2023-01958,2023-10-15,2023-10-16,First Class,CUST-0036,Corporate,South,Alabama,Technology,Networking,8,0.0,398.33,63.68
ORD-2023-01959,2023-03-22,2023-03-24,Second Class,CUST-0025,Consumer,West,Nevada,Office Supplies,Pens,8,0.15,371.27,4.95
ORD-2023-01960,2024-02-12,2024-02-14,Standard Class,CUST-0335,Consumer,West,Arizona,Office Supplies,Storage,2,0.0,105.34,6.53
ORD-2023-01961,2023-09-04,2023-09-07,Standard Class,CUST-0104,Consumer,West,Nevada,Office Supplies,Binders,1,0.0,129.84,18.19
ORD-2023-01962,2023-03-28,2023-03-31,Second Class,CUST-0008,Consumer,Central,Michigan,Office Supplies,Binders,1,0.0,202.08,25.38
ORD-2023-01963,2024-09-27,2024-10-03,Standard Class,CUST-0110,Corporate,East,Massachusetts,Furniture,Chairs,2,0.0,275.5,20.58
ORD-2023-01964,2024-04-29,2024-05-01,Standard Class,CUST-0014,Consumer,East,Massachusetts,Office Supplies,Storage,7,0.0,196.38,35.95
ORD-2023-01965,2024-12-17,2024-12-22,Standard Class,CUST-0073,Corporate,Central,Minnesota,Furniture,Bookcases,8,0.0,796.66,8.05
ORD-2023-01966,2023-06-12,2023-06-14,First Class,CUST-0101,Consumer,South,Kentucky,Technology,Laptops,8,0.0,403.61,77.44
ORD-2023-01967,2023-01-10,2023-01-13,Second Class,CUST-0364,Corporate,South,Kentucky,Office Supplies,Storage,7,0.0,121.57,17.48
ORD-2023-01968,2023-05-01,2023-05-06,Standard Class,CUST-0328,Consumer,West,California,Office Supplies,Art,1,0.1,157.13,23.78
ORD-2023-01969,2024-03-05,2024-03-05,Second Class,CUST-0079,Home Office,South,Louisiana,Office Supplies,Pens,4,0.2,78.15,2.87
ORD-2023-01970,2023-01-22,2023-01-24,Standard Class,CUST-0154,Corporate,West,California,Technology,Accessories,8,0.0,730.44,93.38
ORD-2023-01971,2023-11-21,2023-11-24,Second Class,CUST-0282,Consumer,East,Florida,Office Supplies,Paper,8,0.0,130.4,15.59
ORD-2023-01972,2023-04-21,2023-04-25,First Class,CUST-0109,Consumer,East,Ohio,Office Supplies,Storage,3,0.0,235.02,38.58
ORD-2023-01973,2024-07-23,2024-07-27,Standard Class,CUST-0289,Consumer,West,California,Technology,Accessories,6,0.0,676.81,120.44
ORD-2023-01974,2023-07-16,2023-07-19,Standard Class,CUST-0361,Consumer,West,Washington,Technology,Accessories,6,0.0,375.82,99.54
ORD-2023-01975,2024-03-04,2024-03-08,Second Class,CUST-0244,Consumer,South,Tennessee,Office Supplies,Storage,5,0.15,774.5337538406063,1.0
ORD-2023-01976,2023-09-14,2023-09-20,Standard Class,CUST-0344,Corporate,West,California,Furniture,Furnishings,8,0.1,559.26,-3.69
ORD-2023-01977,2023-07-31,2023-07-31,Standard Class,CUST-0033,Consumer,South,Kentucky,Furniture,Tables,7,0.0,489.67,34.85
ORD-2023-01978,2024-04-18,2024-04-22,First Class,CUST-0318,Consumer,South,Georgia,Office Supplies,Art,6,0.0,46.8,6.81
ORD-2023-01979,2023-03-02,2023-03-02,First Class,CUST-0147,Consumer,East,Florida,Technology,Accessories,2,0.1,672.52,83.66
ORD-2023-01980,2023-03-02,2023-03-02,Same Day,CUST-0118,Corporate,Central,Texas,Office Supplies,Storage,8,0.2,203.84,4.39
ORD-2023-01981,2023-10-09,2023-10-10,Second Class,CUST-0216,Consumer,South,Georgia,Technology,Laptops,5,0.15,480.8,64.48
ORD-2023-01982,2023-01-08,2023-01-13,Second Class,CUST-0192,Consumer,South,Georgia,Office Supplies,Paper,1,0.0,108.77,14.89
ORD-2023-01983,2023-09-08,2023-09-13,Standard Class,CUST-0219,Consumer,Central,Texas,Technology,Phones,7,0.4,156.42,-6.57
ORD-2023-01984,2023-05-02,2023-05-06,First Class,CUST-0313,Consumer,West,Nevada,Technology,Laptops,2,,181.51,31.25
ORD-2023-01985,2023-03-31,2023-03-31,Standard Class,CUST-0029,Consumer,West,Arizona,Furniture,Tables,5,0.2,517.47,34.83
ORD-2023-01986,2024-10-05,2024-10-10,Standard Class,CUST-0281,Corporate,Central,Minnesota,Furniture,Chairs,7,0.0,92.9,7.02
ORD-2023-01987,2023-11-30,2023-12-04,First Class,CUST-0309,Home Office,West,Arizona,Office Supplies,Binders,1,,425.58,46.35
ORD-2023-01988,2024-09-08,2024-09-12,Standard Class,CUST-0231,Consumer,Central,Michigan,Office Supplies,Binders,4,0.1,143.57,6.15
ORD-2023-01989,2024-03-27,2024-03-30,Standard Class,CUST-0334,Home Office,Central,Illinois,Technology,Networking,2,0.1,206.74,24.75
ORD-2023-01990,2024-10-09,2024-10-14,Same Day,CUST-0336,Home Office,West,Nevada,Technology,Phones,4,0.15,654.27,85.54
ORD-2023-01991,2024-04-22,2024-04-22,Standard Class,CUST-0180,Corporate,Central,Illinois,Technology,Laptops,5,0.0,315.5,41.12
ORD-2023-01992,2023-06-23,2023-06-25,Second Class,CUST-0192,Consumer,South,Louisiana,Technology,Accessories,8,0.0,192.35,41.97
ORD-2023-01993,2023-01-01,2023-01-01,Same Day,CUST-0188,Consumer,South,Louisiana,Office Supplies,Binders,3,0.0,67.93,10.9
ORD-2023-01994,2023-06-18,2023-06-21,First Class,CUST-0329,Corporate,East,Massachusetts,Furniture,Bookcases,7,0.0,420.19,22.08
ORD-2023-01995,2024-12-28,2024-12-31,Second Class,CUST-0086,Corporate,South,Georgia,Technology,Accessories,4,0.0,939.72,140.69
ORD-2023-01996,2023-08-23,2023-08-25,Standard Class,CUST-0335,Corporate,West,California,Furniture,Furnishings,3,0.0,550.23,75.48
ORD-2023-01997,2023-02-10,2023-02-10,Standard Class,CUST-0021,Consumer,East,Ohio,Technology,Phones,4,0.0,172.7,33.29
ORD-2023-01998,2023-12-30,2024-01-02,Standard Class,CUST-0009,Consumer,Central,Texas,Technology,Accessories,7,0.2,331.77,29.6
ORD-2023-01999,2023-09-22,2023-09-28,Standard Class,CUST-0118,Consumer,West,Arizona,Furniture,Tables,1,0.0,313.73,16.78
ORD-2023-02000,2024-04-11,2024-04-11,Second Class,CUST-0304,Consumer,West,Washington,Technology,Networking,3,0.0,324.95,55.64
ORD-2023-02001,2023-10-28,2023-11-01,Second Class,CUST-0021,Consumer,Central,Minnesota,Office Supplies,Paper,5,0.2,136.1,9.12
ORD-2023-02002,2023-06-12,2023-06-18,Standard Class,CUST-0039,Corporate,Central,Michigan,Technology,Networking,3,,597.69,34.95
ORD-2023-02003,2023-04-26,2023-04-29,Standard Class,CUST-0318,Corporate,Central,Illinois,Office Supplies,Art,2,0.2,331.15,16.54
ORD-2023-02004,2023-04-10,2023-04-15,Standard Class,CUST-0127,Consumer,East,Pennsylvania,Office Supplies,Storage,1,0.0,272.14,41.85
ORD-2023-02005,2024-07-25,2024-07-30,Standard Class,CUST-0303,Home Office,West,Arizona,Technology,Accessories,3,0.15,1142.37,119.98
ORD-2023-02006,2024-04-21,2024-04-25,Second Class,CUST-0235,Consumer,Central,Minnesota,Technology,Accessories,3,0.4,444.59,-25.8
ORD-2023-02007,2024-02-16,2024-02-22,Second Class,CUST-0244,Home Office,West,Nevada,Furniture,Furnishings,4,0.0,701.98,57.94
ORD-2023-02008,2024-10-03,2024-10-05,First Class,CUST-0303,Consumer,East,Ohio,Furniture,Bookcases,7,0.15,370.18,-1.65
ORD-2023-02009,2023-08-12,2023-08-17,Same Day,CUST-0279,Home Office,Central,Minnesota,Office Supplies,Binders,2,0.3,55.18,-1.33
ORD-2023-02010,2023-08-10,2023-08-12,Standard Class,CUST-0233,Consumer,East,Ohio,Technology,Phones,3,0.1,225.21,22.21
ORD-2023-02011,2024-06-30,2024-07-04,Standard Class,CUST-0272,Corporate,Central,Texas,Office Supplies,Binders,7,0.3,117.15,-1.69
ORD-2023-02012,2024-11-23,2024-11-28,Standard Class,CUST-0038,Home Office,East,Ohio,Office Supplies,Art,5,0.1,122.52,-1.42
ORD-2023-02013,2024-01-22,2024-01-27,Standard Class,CUST-0002,Consumer,South,Alabama,Technology,Laptops,4,0.0,584.97,127.47
ORD-2023-02014,2023-11-26,2023-11-30,First Class,CUST-0006,Consumer,Central,Wisconsin,Technology,Networking,7,0.0,306.12,70.2
ORD-2023-02015,2024-11-26,2024-11-29,Standard Class,CUST-0074,Consumer,South,Louisiana,Office Supplies,Pens,1,0.15,60.97,1.4
